tweet_id,customer_text,historical_reply
2693897,Is $59.95 the final price or do I have to pay more? @AmazonHelp https://t.co/bCLyYlVhiu,"@237920 Great question, Gabriel! Depending on which state you're shipping to, sales tax may also factor into the final price. For more information, please see here: https://t.co/K0EWBFtfVx ^FD"
380224,@AmazonHelp I have still not had my refund.Can u sort it out ASAP &amp; recompense for inconvenience as promised by customer service. Its been  2 months now,"@206187 Hi, I'm really sorry to hear that. Have you received correspondence regarding this? ^AT"
1355396,"@AmazonHelp What is wrong with your payment system, two times payment failed","@324993 I'm sorry about the trouble with the payment. We'd like to help, kindly connect with us here: https://t.co/vlvfJr4nN9 ^MA"
2965347,According to my daughter we have another package from the smile factory @115821 #kidssaythecutestthings #christmaspackages,@818113 Now that's a nickname to be proud of!  Smiles are definitely what we aim for. :) ^DG
2752595,"Ya recibimos nuestro Buen fin.
A pesar día inhábil, @116875 entrego muy bien! https://t.co/1A8s8omZFx","@770571 ¡Hola! ¡Nos alegra que tus pedidos hayan llegado de la mejor manera! 🙂🙂
^DS"
1569538,@AmazonHelp iPhone 7.,@484116 This title can't be purchased through the app. You can purchase it by going to https://t.co/nUUp5MLhYl on Safari. ^ZW
490610,@AmazonHelp Well I ordered a Yankee candle advert calendar on the 23rd of Nov . Was suppose to be here today still not dispatch . 🤷🏻‍♂️,@231868 Oh no! I am so sorry for this experience! Contact us here so we can look into this and review the options with you  https://t.co/JzP7hlA23B ^DJ
1208749,@115850 You guys don't deliver the product and ask me to order again.. Wow..that's what the sale is all about..,@364565 We apologize for the inconvenience. We'll investigate this issue further and ensure this isn't repeated in the future. ^ZH
147318,@115830 @AmazonHelp trying to order this PS4 deal but once I add it to my basket it goes up in price?🤔 https://t.co/keCPMRXrQC,"@149466 Hi Jack, that deal looks to be over I'm afraid: https://t.co/L9qvdW6IKd ^TS"
2604880,"@AmazonHelp I have preordered something, the release date was today and the item hasn't even been dispatched? Isn't the whole point of preordering so you recieve the item the day it's released? No happy!!",@737040 Hello I am sorry to hear this. What was the date provided to you via email confirmation when you placed the order?
1691617,"@AmazonHelp It just says AMZL US. I submitted an email to customer service, but I'm still waiting for a response. I just want my package.",@513486 Please keep us posted on what options we give you via e-mail. ^AR
1559313,"@AmazonHelp To contact activist, which did help as there help service is currently not online anyway","@387412 Hey, when you are able to contact Activision, please let us know what you find out. Here's a link: https://t.co/sUoG0bWzW7!  ^PF"
2329602,@115821 whats going wrong w/ customer service? 10 chats without any + result. Orders late. Products stock out. No one carries? neither jeff?,"@674517 Without posting personal info, could you give us a few details about the issue you'd like us to help you with? ^WM"
596801,"@AmazonHelp Bsr, je viens de vivre une expérience décevante avec votre service clients, mais tellement surprenante. Je n'en reviens pas, cette #CustomerExperience n'est pas digne de vous @120533 ! Réveillez-moi 😖 #inception #amazon #client","@261471 Bonsoir Maxime, vraiment désolé de lire votre commentaire. Pouvez-vous m'en dire davantage sur la situation ? ^KD"
2961746,@AmazonHelp Yasss some new booty socks for mom!!,"@817326 We would love to add to your coziness, Dawn!  Add some details about you here: https://t.co/hEwLYJ1wIW and keep an eye on your mail! 😁 ^FR"
385646,"@AmazonHelp クレジットカード登録し直したら解除出来ました
ありがとうございます。",@207289 無事解決して良かったです！どうぞよろしくお願いいたします。 EK
1513331,@AmazonHelp Would it be too late to cancel this order now if I wanted? Maybe ordering Xbox credit then buying from their store on the Xbox maybe the way,@312248 We can look into your available options. Please contact us using the link ^DO provided above. ^RA
507127,@AmazonHelp I called your customer service over the phone and it was a terrible experience. They kept me on hold forever.,@236403 You should be able to see the orders recently placed and the charges for them here: https://t.co/Y5jpI9gRhE ^VS
515307,"@AmazonHelp ordered items at start of the week, received, no payments taken. Usually taken from account in 2 days. Is there a known problem?","@238695 Thanks for reaching out to us! We don't have access to your account via Twitter. You can check the status of your order here: https://t.co/Y5jpI9gRhE Hope this helps, let us know! ^MO"
929249,@AmazonHelp whens my fifa 18 arriving,@340472 Hi! Did you receive an e-mail with the expected delivery date after ordering? You can also check here: https://t.co/aaDyEz1VgE ^AL
375285,Amazon—you know I think you’re Ah-mazing...but you are consistently beginning to slip on your delivery times...😖,@204995 We think you're awesome too! I'm sorry to hear about the trouble! Will you tell us more about what's been going on? ^HC
2875575,"@115850 @132995 dear amazon . in , i am feeling the pain of failure Philips radio &amp; Philips stereo system cd &amp; made in china is the big question mark ? um*🙏","@798304 Apologies, I'm unable to comprehend your concern. Could you please elaborate so that we can assist you accordingly in the best possible way? ^SI"
1159249,"@116875 yo te awo con toda el alma, -casi- nunca me haz fallado. Pero, creo que tus asesores de chat necesitan un poco más de tacto (y capacitación) para tratar ciertos temas.
No es queja, es sugerencia.",@392709 Nosotros también te amamos. 😉 Muchas gracias por tus comentarios. Siempre estamos atentos a tus sugerencias. Me haré cargo de informar al área encargada para que tome las medidas correspondientes. Qué tengas un excelente fin de semana. ^KA
1546375,初Amazon楽しみすぎて楽しみ(ただのケースだけどねっ) https://t.co/wSZwrzyB2g,@478854 |´-`)ﾁﾗｯ　初めてのご利用、ありがとうございました！　お届けまで今しばらくお待ちくださいませ(*´ω｀*) HM
583514,@AmazonHelp hiya could I get a link to amazon live chat,"@256784 Hi there!  I'll be happy to get you a live chat link, but I need to know which marketplace you ordered from. Was it https://t.co/nUUp5MLhYl, .co.uk, .de, .in or something else?  ^SP"
671659,"Someone with my same name has commandeered my email address. I have access to their debit card, their Home Depot receipts, their Amazon account, and now they've linked a bank account. WTF?! Stop giving me your info!!","@280258 Hi, that doesn't sound good! Did you reach out to your e-mail provider to see if anything can be done? ^KI"
2881974,@AmazonHelp I want to know why my account is still blocked if I already provide all the required information and it has been 24 hours and no one gives me answers please ask them to contact me to solve this problem I expect answers as soon as possible ... .... Thank you! https://t.co/gcpVUqBCO3,@799649 Sorry to hear that. Thank you for providing the requested information. We do not have access to your account over Twitter but an accounts specialist will be in touch as soon as possible with an update.^TI
1641383,@AmazonHelp ありがとうございます。早速設定します,@501793 お手数をおかけいたしますが、どうぞよろしくお願いいたします(*- -)(*_ _)ペコリ　MH
359807,This legit breaks my heart @115830 https://t.co/i8IT8ZKgYq,@201219 Oh no! Please give us a chance to take a closer look and reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^TG
1389529,@115830 Really ?!?! What's worse is driver walked past an empty recycling bin to put in a full rubbish bin 😡😡 https://t.co/cAvkd32u9Y,@443242 Sorry Laura- Was the item damaged? ^NV
2541037,"Amazonの使い方教えて🙏
緊急💦","@722532 こんばんは、Amazonです！当サイトのご利用は初めてでしょうか。https://t.co/VxiPqjUDmn
ご不明点があれば、お知らせください。 RI"
800992,i live in seattle (a city run by amazon) and yet @115821 can’t get me my package on time,"@310871 I'm sorry for the wait, Kat! What is the delivery date according to the tracking information? ^DD"
2290849,"@AmazonHelp Placed an order on 24/10
Paid advance Rs 1384
Delivery schedule 03/11
Despite multiple follow ups have not revived the purchased item.
On complaints in customer service was advised to cancel the order and ask for refund.
Did that in 08/11, refunds still not processed
Want refund.","@665414 Apologies for the hassle. Twitter, being Social Medai platform, we can't access your account details. Kindly fill in the details in the link provided earlier, so that we can assist you accordingly. ^JS"
447298,"@AmazonHelp This is quite a shambles. I phoned. You said you'd just refund me, because it's not turned up and you didn't know why.  Crappy, but ok. But I see no refund, and the status now says ""Customer refused delivery"" which is a total lie!   #NotImpressed #UnhappyCustomer #WheresMyRefund",@220954 I'm sorry your item never arrived and a refund had to be issued. When did we offer a refund for your order? Did we send you an email confirming your refund has been requested? Please let us know so we can assist you further.^BT
532628,"@AmazonHelp Da steht noch was aus, das stimmt. Ich frag noch mal nach.","@116933 Wenn wir dir weiterhelfen können, lass es uns bitte wissen! Liebe Grüße ^AK"
2124090,@AmazonHelp Pas encore expédié. (Exactement comme la précommande précédente pour un jeu vidéo n'ayant jamais abouti).,"@625667 N'ayant pas accès à votre compte depuis Twitter, je vous invite à signaler ce retard à notre SAV via : https://t.co/hgIrz98cdI ^FA"
490401,@AmazonHelp I was being sarcastic 😂😂 My parcel is nowhere to be seen but your website claims it's at my house.....,@231825 Have you checked to see if it was possibly delivered to your neighbor or if a notification of attempted delivery was left? Please let us know! ^KJ
